href;title;price;features;propertyType;shortLocation;adType;date
/es/comprar/vivienda/santa-brigida/parking-jardin-terraza-trastero-patio/157756093/d;Casa o chalet en venta en Calle Maljurada, Santa Brígida;450.000 €;['5 habs.', '5 baños', '430 m²', 'con terraza'];Casa o chalet;Calle Maljurada, Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/arucas/parking-jardin-terraza-trastero-patio-internet/157756181/d;Casa o chalet en venta en Calle Cerrillo, 70, Arucas;516.050 €;['8 habs.', '3 baños', '450 m²', 'con terraza'];Casa o chalet;Calle Cerrillo, 70, Arucas;Comprar;2021/04/12
/es/comprar/vivienda/santa-brigida/parking-jardin-terraza-trastero-patio-no-amueblado/157756177/d;Casa o chalet en venta en La Angostura, Santa Brígida;685.000 €;['5 habs.', '7 baños', '350 m²', 'con terraza'];Casa o chalet;La Angostura, Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-terraza-trastero/159028253/d;Casa adosada en venta en Las Palmas de Gran Canaria;850.000 €;['5 habs.', '3 baños', '303 m²', 'con terraza'];Casa adosada;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-trastero-patio/157756174/d;Casa adosada en venta en Las Palmas de Gran Canaria;450.000 €;['4 habs.', '3 baños', '307 m²', ''];Casa adosada;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/santa-brigida/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio/157756175/d;Casa o chalet en venta en Santa Brígida;1.800.000 €;['4 habs.', '3 baños', '370 m²', 'con terraza'];Casa o chalet;Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza-amueblado/157754862/d;Casa o chalet en venta en Calle Pedro Díaz, Las Palmas de Gran Canaria;900.000 €;['7 habs.', '5 baños', '156 m²', 'con terraza'];Casa o chalet;Calle Pedro Díaz, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-terraza-patio/157756180/d;Casa o chalet en venta en Calle Alonso Quintero, Las Palmas de Gran Canaria;A consultar;['5 habs.', '4 baños', '210 m²', 'con terraza'];Casa o chalet;Calle Alonso Quintero, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/teror/parking-terraza-trastero/155925527/d;Casa o chalet en venta en Calle de la Suertecilla, Teror;189.000 €;['3 habs.', '2 baños', '150 m²', 'con terraza'];Casa o chalet;Calle de la Suertecilla, Teror;Comprar;2021/04/12
/es/comprar/vivienda/telde/terraza-trastero/155395536/d;Casa adosada en venta en Calle Victoria, Telde;210.000 €;['6 habs.', '2 baños', '110 m²', 'con terraza'];Casa adosada;Calle Victoria, Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-jardin-terraza-trastero-amueblado/158034952/d;Casa o chalet en venta en Calle Estanque de la Palma, 8, Las Palmas de Gran Canaria;327.000 €;['5 habs.', '3 baños', '240 m²', 'con terraza'];Casa o chalet;Calle Estanque de la Palma, 8, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/firgas/jardin-terraza-piscina/158923158/d;Casa o chalet en venta en Firgas;475.000 €;['5 habs.', '3 baños', '235 m²', 'con terraza'];Casa o chalet;Firgas;Comprar;2021/04/12
/es/comprar/vivienda/moya-(las-palmas)/calefaccion-parking-jardin-terraza-trastero-amueblado-internet/159362063/d;Casa o chalet en venta en Tierras Blancas, Moya (Las Palmas);395.000 €;['4 habs.', '3 baños', '350 m²', 'con terraza'];Casa o chalet;Tierras Blancas, Moya (Las Palmas);Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor-internet-no-amueblado/158930756/d;Piso en venta en Calle Matias Padrón, 97, Las Palmas de Gran Canaria;137.500 €;['1 hab.', '1 baño', '60 m²', 'con ascensor'];Piso;Calle Matias Padrón, 97, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/teror/parking-jardin-terraza-trastero-patio-piscina-amueblado-parking-television-se-aceptan-mascotas-internet/156056785/d;Casa o chalet en venta en Cabildo Insular, Teror, 26, Teror;280.000 €;['5 habs.', '2 baños', '274 m²', 'con parking y terraza'];Casa o chalet;Cabildo Insular, Teror, 26, Teror;Comprar;2021/04/12
/es/comprar/vivienda/telde/jardin-terraza-no-amueblado/159106575/d;Casa o chalet en venta en Calle Gandhi, Telde;199.900 €;['8 habs.', '3 baños', '385 m²', 'con terraza'];Casa o chalet;Calle Gandhi, Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/cono-sur/155395122/d;Casa o chalet en venta en Al Polvorin, 16, Las Palmas de Gran Canaria;150.000 €;['4 habs.', '1 baño', '257 m²', ''];Casa o chalet;Al Polvorin, 16, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/la-aldea-de-san-nicolas/la-aldea-de-san-nicolas/158549680/d;Piso en venta en Avenida de San Nicolás, La Aldea de San Nicolás;59.900 €;['3 habs.', '2 baños', '126 m²', ''];Piso;Avenida de San Nicolás, La Aldea de San Nicolás ;Comprar;2021/04/12
/es/comprar/vivienda/aguimes/parking/154701371/d;Casa o chalet en venta en Calle Domingo Monteverde, 32, Agüimes;363.000 €;['292 m²', ''];Casa o chalet;Calle Domingo Monteverde, 32, Agüimes;Comprar;2021/04/12
/es/comprar/vivienda/telde/ascensor/159089537/d;Piso en venta en Calle Lomo las Brujas, 18, Telde;66.420 €;['3 habs.', '1 baño', '81 m²', 'con ascensor'];Piso;Calle Lomo las Brujas, 18, Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/guanarteme/159548721/d;Estudio en venta en Calle Portugal, Las Palmas de Gran Canaria;180.000 €;['1 baño', '52 m²', ''];Estudio;Calle Portugal, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/arucas/parking/159548673/d;Piso en venta en Calle Obispo Pildaín, Arucas;150.000 €;['3 habs.', '1 baño', '91 m²', ''];Piso;Calle Obispo Pildaín, Arucas;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/cono-sur/159548335/d;Piso en venta en Calle Francisco Inglott Artiles, Las Palmas de Gran Canaria;59.900 €;['4 habs.', '1 baño', '103 m²', ''];Piso;Calle Francisco Inglott Artiles, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/galdar/galdar-pueblo/159548279/d;Casa o chalet en venta en Calle Lady Stone, Gáldar;76.420 €;['1 baño', '200 m²', ''];Casa o chalet;Calle Lady Stone, Gáldar;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/aire-acondicionado-amueblado-television-internet/155743374/d;Apartamento en venta en Avenida Touroperador Neckermann, San Bartolomé de Tirajana;112.000 €;['1 hab.', '1 baño', '43 m²', ''];Apartamento;Avenida Touroperador Neckermann, San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/vega-de-san-mateo/vega-de-san-mateo/154561220/d;Casa o chalet en venta en Vega de San Mateo;130.000 €;['5 habs.', '2 baños', '107 m²', ''];Casa o chalet;Vega de San Mateo;Comprar;2021/04/12
/es/comprar/vivienda/telde/parking-trastero/154722877/d;Piso en venta en Telde;130.000 €;['3 habs.', '2 baños', '104 m²', ''];Piso;Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza/154485977/d;Casa o chalet en venta en Las Palmas de Gran Canaria;158.000 €;['10 habs.', '4 baños', '220 m²', 'con terraza'];Casa o chalet;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/parking-ascensor/158443777/d;Piso en venta en Telde;160.000 €;['3 habs.', '2 baños', '78 m²', 'con ascensor'];Piso;Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-jardin-terraza-trastero/157195374/d;Casa adosada en venta en Las Palmas de Gran Canaria;399.000 €;['5 habs.', '3 baños', '300 m²', 'con terraza'];Casa adosada;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/aire-acondicionado-parking-terraza/156816431/d;Piso en venta en Calle Luis Doreste Silva, Las Palmas de Gran Canaria;410.000 €;['4 habs.', '2 baños', '170 m²', 'con terraza'];Piso;Calle Luis Doreste Silva, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/galdar/parking/159548092/d;Piso en venta en Calle Científico Roberto Moreno, Gáldar;260.000 €;['3 habs.', '2 baños', '117 m²', 'con parking'];Piso;Calle Científico Roberto Moreno, Gáldar;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/amueblado/159237458/d;Casa adosada en venta en Santa Lucía de Tirajana;158.000 €;['6 habs.', '2 baños', '200 m²', ''];Casa adosada;Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/mogan/aire-acondicionado-terraza-piscina-amueblado-piscina/159547337/d;Dúplex en venta en Mogán;445.000 €;['3 habs.', '5 baños', '158 m²', 'con terraza'];Dúplex;Mogán;Comprar;2021/04/12
/es/comprar/vivienda/la-aldea-de-san-nicolas/la-aldea-de-san-nicolas/159547336/d;Casa o chalet en venta en Calle Néstor de la Torre, La Aldea de San Nicolás;60.000 €;['3 habs.', '1 baño', '145 m²', ''];Casa o chalet;Calle Néstor de la Torre, La Aldea de San Nicolás ;Comprar;2021/04/12
/es/comprar/vivienda/aguimes/aguimes---temisas/159236566/d;Casa adosada en venta en Calle Honduras, 24, Agüimes;200.000 €;['5 habs.', '2 baños', '220 m²', ''];Casa adosada;Calle Honduras, 24, Agüimes;Comprar;2021/04/12
/es/comprar/vivienda/aguimes/aire-acondicionado-parking-terraza-trastero-patio-amueblado-se-aceptan-mascotas-internet/159185490/d;Casa o chalet en venta en Avenida Ansite, Agüimes;229.000 €;['3 habs.', '3 baños', '190 m²', 'con terraza'];Casa o chalet;Avenida Ansite, Agüimes;Comprar;2021/04/12
/es/comprar/vivienda/mogan/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-parking-television-internet/159546658/d;Apartamento en venta en Mogán;210.000 €;['3 habs.', '1 baño', '92 m²', 'con ascensor y parking'];Apartamento;Mogán;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/ascensor-piscina-amueblado-piscina/159546481/d;Apartamento en venta en San Bartolomé de Tirajana;180.000 €;['1 hab.', '1 baño', '46 m²', 'con ascensor'];Apartamento;San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/telde/parking-terraza-trastero/159546391/d;Casa o chalet en venta en Telde;279.900 €;['4 habs.', '4 baños', '200 m²', 'con terraza'];Casa o chalet;Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-terraza-trastero/157835476/d;Casa adosada en venta en Calle Tinguaro, 12, Las Palmas de Gran Canaria;267.000 €;['5 habs.', '2 baños', '318 m²', 'con terraza'];Casa adosada;Calle Tinguaro, 12, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/aire-acondicionado-zona-comunitaria-ascensor/158865568/d;Piso en venta en Avenida Rafael Cabrera, 8, Las Palmas de Gran Canaria;238.000 €;['2 habs.', '1 baño', '60 m²', 'con ascensor'];Piso;Avenida Rafael Cabrera, 8, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/firgas/jardin-terraza-trastero-patio-se-aceptan-mascotas/159545935/d;Casa o chalet en venta en Caserío Huertecillas, Firgas;368.300 €;['6 habs.', '2 baños', '348 m²', 'con terraza'];Casa o chalet;Caserío Huertecillas, Firgas;Comprar;2021/04/12
/es/comprar/vivienda/vega-de-san-mateo/no-amueblado/157689064/d;Finca rústica en venta en Vega de San Mateo;189.000 €;['3 habs.', '1 baño', '275 m²', ''];Finca rústica;Vega de San Mateo;Comprar;2021/04/12
/es/comprar/vivienda/arucas/parking-zona-comunitaria/158921740/d;Piso en venta en Pasaje Guayre, 7, Arucas;97.000 €;['2 habs.', '1 baño', '86 m²', ''];Piso;Pasaje Guayre, 7, Arucas;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-piscina-amueblado/158129896/d;Casa o chalet en venta en Carretera de la Calzada, Las Palmas de Gran Canaria;680.000 €;['5 habs.', '3 baños', '3000 m²', 'con terraza'];Casa o chalet;Carretera de la Calzada, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-ascensor-amueblado/157953321/d;Piso en venta en Calle Secretario Padilla, 28, Las Palmas de Gran Canaria;219.800 €;['2 habs.', '1 baño', '56 m²', 'con ascensor'];Piso;Calle Secretario Padilla, 28, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/arucas/parking/156942126/d;Piso en venta en Calle Sargento Álvarez, 21, Arucas;120.000 €;['3 habs.', '1 baño', '87 m²', 'con parking'];Piso;Calle Sargento Álvarez, 21, Arucas;Comprar;2021/04/12
/es/comprar/vivienda/teror/teror-pueblo/159551287/d;Finca rústica en venta en Av/monseñor Socorro Lantigua S/n, Teror;90.000 €;['300 m²', ''];Finca rústica;Av/monseñor Socorro Lantigua S/n, Teror;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/parking-trastero-ascensor-amueblado-parking/158994235/d;Piso en venta en Avenida de Canarias, Santa Lucía de Tirajana;130.000 €;['3 habs.', '2 baños', '103 m²', 'con ascensor y parking'];Piso;Avenida de Canarias, Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/ingenio/aire-acondicionado-terraza-trastero/159544283/d;Casa o chalet en venta en Calle Lanzarote, Ingenio;161.500 €;['6 habs.', '1 baño', '283 m²', 'con terraza'];Casa o chalet;Calle Lanzarote, Ingenio;Comprar;2021/04/12
/es/comprar/vivienda/telde/aire-acondicionado-parking-terraza-trastero-patio-piscina/159544014/d;Finca rústica en venta en Gc-803, Telde;199.500 €;['4 habs.', '2 baños', '115 m²', 'con terraza'];Finca rústica;Gc-803, Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-jardin-terraza-piscina-no-amueblado/153124417/d;Casa o chalet en venta en Las Palmas de Gran Canaria;1.350.000 €;['4 habs.', '5 baños', '1156 m²', 'con terraza'];Casa o chalet;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/mogan/aire-acondicionado-parking-terraza-zona-comunitaria-amueblado-internet-piscina/159543368/d;Casa adosada en venta en Calle Nayra, Mogán;340.000 €;['3 habs.', '3 baños', '90 m²', 'con terraza'];Casa adosada;Calle Nayra, Mogán;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/carretera-centro/159543137/d;Casa o chalet en venta en Carretera a Lomo Blanco, 2a, Las Palmas de Gran Canaria;91.420 €;['3 habs.', '1 baño', '120 m²', ''];Casa o chalet;Carretera a Lomo Blanco, 2a, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza-amueblado-television/142074315/d;Finca rústica en venta en Calle Calle del Milano, 4, Las Palmas de Gran Canaria;136.000 €;['3 habs.', '1 baño', '140 m²', 'con terraza'];Finca rústica;Calle Calle del Milano, 4, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/aire-acondicionado-terraza/156651289/d;Casa adosada en venta en Calle Tauro, San Bartolomé de Tirajana;144.900 €;['1 hab.', '2 baños', '53 m²', 'con terraza'];Casa adosada;Calle Tauro, San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/firgas/aire-acondicionado-parking-jardin-trastero/159542935/d;Casa o chalet en venta en Calle Hespérides, Firgas;158.500 €;['4 habs.', '2 baños', '180 m²', ''];Casa o chalet;Calle Hespérides, Firgas;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/miller/159542843/d;Piso en venta en Calle Pino Apolinario, 58, Las Palmas de Gran Canaria;83.000 €;['3 habs.', '1 baño', '77 m²', ''];Piso;Calle Pino Apolinario, 58, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/aire-acondicionado-terraza-trastero/159542541/d;Casa o chalet en venta en Calle Padre Claret, Santa Lucía de Tirajana;136.500 €;['3 habs.', '2 baños', '83 m²', 'con terraza'];Casa o chalet;Calle Padre Claret, Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/vega-de-san-mateo/parking-jardin-terraza-trastero-zona-comunitaria-patio-piscina-parking-piscina/159542400/d;Casa o chalet en venta en Calle Cruz de Tejeda, Vega de San Mateo;2.100.000 €;['15 habs.', '5 baños', '30500 m²', 'con parking y terraza'];Casa o chalet;Calle Cruz de Tejeda, Vega de San Mateo;Comprar;2021/04/12
/es/comprar/vivienda/teror/terraza-patio/159430717/d;Casa o chalet en venta en Teror;176.420 €;['3 habs.', '2 baños', '1434 m²', 'con terraza'];Casa o chalet;Teror;Comprar;2021/04/12
/es/comprar/vivienda/valleseco/jardin-terraza-trastero-patio/159476664/d;Casa o chalet en venta en Valleseco;106.420 €;['5 habs.', '1 baño', '392 m²', 'con terraza'];Casa o chalet;Valleseco;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-terraza-trastero-patio/159231600/d;Finca rústica en venta en Gc-800, Las Palmas de Gran Canaria;450.000 €;['5 habs.', '2 baños', '300 m²', 'con terraza'];Finca rústica;Gc-800, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/zona-comunitaria-ascensor-patio-parking-no-amueblado/159173007/d;Piso en venta en Calle de la Fuente, Telde;153.000 €;['2 habs.', '2 baños', '80 m²', 'con ascensor y parking'];Piso;Calle de la Fuente, Telde;Comprar;2021/04/12
/es/comprar/vivienda/valleseco/terraza-patio/159542108/d;Casa o chalet en venta en Valleseco;246.420 €;['3 habs.', '2 baños', '499 m²', 'con terraza'];Casa o chalet;Valleseco;Comprar;2021/04/12
/es/comprar/vivienda/vega-de-san-mateo/parking-terraza-patio-amueblado/147085882/d;Casa adosada en venta en Vega de San Mateo;199.500 €;['3 habs.', '1 baño', '106 m²', 'con terraza'];Casa adosada;Vega de San Mateo;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/aire-acondicionado-parking-terraza-trastero-zona-comunitaria-patio-piscina-no-amueblado/158885733/d;Casa o chalet en venta en Calle Santiago Santana, San Bartolomé de Tirajana;315.000 €;['4 habs.', '2 baños', '208 m²', 'con terraza'];Casa o chalet;Calle Santiago Santana, San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/aire-acondicionado-parking-terraza-trastero-amueblado/148533854/d;Casa o chalet en venta en Santa Lucía de Tirajana;325.000 €;['3 habs.', '4 baños', '194 m²', 'con terraza'];Casa o chalet;Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/santa-brigida/san-jose-de-las-vegas---la-atalaya/158591963/d;Casa o chalet en venta en Lugar el Barranquillo, Santa Brígida;410.000 €;['4 habs.', '3 baños', '233 m²', ''];Casa o chalet;Lugar el Barranquillo, Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/alcaravaneras/158618445/d;Piso en venta en Calle Valencia, Las Palmas de Gran Canaria;194.500 €;['3 habs.', '1 baño', '122 m²', ''];Piso;Calle Valencia, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/parking-ascensor/158894376/d;Piso en venta en Telde;110.000 €;['3 habs.', '1 baño', '95 m²', 'con ascensor'];Piso;Telde;Comprar;2021/04/12
/es/comprar/vivienda/obra-nueva/las-palmas-de-gran-canaria/19587180/154466719;Piso en venta en Calle Ingeniero Salinas, 15, Las Palmas de Gran Canaria;233.000 €;['3 habs.', '2 baños', '89 m²', 'con ascensor'];Piso;Calle Ingeniero Salinas, 15, Las Palmas de Gran Canaria;Comprar;2021/04/12
